Date,WASTE_SMC,MSW_REC,DIG_FEED_B,DIG_FEED_B_1,DISPOSAL_A,DISPOSAL_B,BALLOON_A,BALLOON_B,ENGINE_RUNNING_HRS,TOTAL_POWER_GENE,EXPORT_POWER,GAS_CONSUMPTION,SFC,Raw_MSW_TS,Raw_MSW_VS,Raw_MSW_MC,AC_02_TS,AC_02_VS,AC_02_MC,AC_02_Sand,AC_02_CN,Digester_Feed_TS,Digester_Feed_VS,Digester_Feed_MC,Digester_Feed_pH,Digester_Feed_VFA,Digester_Feed_ALK,Digester_Feed_VA,Digester_Feed_EC,Digester_Feed_Temp,Digester_Recycle_TS,Digester_Recycle_VS,Digester_Recycle_MC,Digester_Recycle_pH,Digester_Recycle_VFA,Digester_Recycle_ALK,Digester_Recycle_VA,Digester_Recycle_EC,Digester_Recycle_Temp,Digester_Recycle_TOC,Digester_Disposal_TS,Digester_Disposal_VS,Digester_Disposal_MC,Digester_Disposal_pH,Digester_Disposal_VFA,Digester_Disposal_ALK,Digester_Disposal_VA,Digester_Disposal_EC,Digester_Disposal_Temp,Digester_Disposal_TOC,Biogas_Digester_B_Outlet_Methane_pct,Biogas_Digester_B_Outlet_H2S_ppm,Biogas_Clean_Biogas_Methane_pct,Biogas_Clean_Biogas_H2S_ppm,Biogas_Dosing_pH,Biogas_Scrubber_pH,Dig_press_a,Dig_press_b,Dig_level_a,Dig_level_b
2022-04-20,257.39,257.39,0.0,58.69,0.0,0.0,0.15,0.85,14.1,4500.0,3150.0,2651.0,1.7,70.49,49.76,29.51,53.96,28.52,46.04,18.68,28.67,9.31,5.14,90.69,7.04,1755.0,5274.0,0.33,12.93,30.8,9.28,5.0,90.72,7.02,1290.0,5304.0,0.24,12.93,32.6,2.9,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.8,900.0,66.6,300.0,14.0,12.0,0.0,6.4,7.04,15.75
2022-04-21,274.39,274.39,0.0,64.07,0.0,0.0,0.85,0.1,9.4,3485.0,2250.0,2094.0,1.66,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.1,5.57,89.9,7.06,1725.0,5530.0,0.31,12.93,31.1,9.29,5.01,90.71,7.12,1020.0,5243.0,0.19,12.93,31.5,2.91,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.6,800.0,65.3,800.0,14.0,10.0,0.0,6.5,7.04,15.74
2022-04-22,250.86,250.86,0.0,15.2,0.0,0.0,0.0,0.7,7.2,3266.0,2475.0,2071.0,1.74,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,9.48,5.29,90.52,7.2,810.0,5410.0,0.15,12.93,32.7,3.07,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.1,800.0,65.8,500.0,14.0,12.0,0.0,5.4,7.05,15.87
2022-04-23,275.135,275.135,0.0,56.78,0.0,0.0,0.45,0.5,7.0,2120.0,1125.0,1314.0,1.56,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.1,7.01,15.7
2022-04-24,228.43,228.43,0.0,31.01,0.0,0.0,0.25,0.7,9.45,4118.0,3150.0,2417.0,1.7,57.88,42.53,42.12,58.24,31.7,41.76,9.92,27.23,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,9.28,4.91,90.72,7.14,1020.0,5540.0,0.18,12.93,32.7,2.85,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,7.11,15.84
2022-04-25,259.715,259.715,0.0,4.2,0.0,0.0,0.0,0.45,7.2,3002.0,2250.0,1825.0,1.65,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,9.58,5.28,90.42,7.06,1230.0,5410.0,0.23,12.93,33.0,3.06,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.1,7.04,15.61
2022-04-26,270.24,270.24,0.0,19.11,0.0,60.0,0.0,0.7,4.35,1785.0,1350.0,1027.0,1.73,66.09,49.43,33.91,48.63,26.63,51.37,8.94,25.48,9.83,5.49,90.17,7.0,2430.0,5430.0,0.45,12.93,31.3,8.83,4.53,91.17,7.11,1575.0,5300.0,0.3,12.93,32.7,2.63,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.4,700.0,65.3,700.0,14.0,7.0,0.0,6.8,7.3,15.25
2022-04-27,233.19,233.19,0.0,34.42,0.0,30.0,0.15,0.9,4.05,1400.0,675.0,820.0,1.73,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.27,5.27,90.73,7.04,1935.0,5210.0,0.37,12.93,32.7,9.24,5.4,90.76,7.05,1620.0,5030.0,0.32,12.93,33.1,3.13,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.4,700.0,65.8,300.0,14.0,12.0,0.0,5.4,7.13,15.01
2022-04-28,258.56,258.56,0.0,63.75,0.0,70.0,0.1,0.8,12.0,2952.0,2025.0,1907.0,1.54,64.08,41.59,35.92,52.81,34.12,47.19,14.25,26.29,9.58,6.22,90.42,7.09,2250.0,5510.0,0.41,12.93,32.2,8.7,4.68,91.3,7.11,1650.0,5100.0,0.32,12.93,33.7,2.71,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.6,800.0,65.7,700.0,14.0,12.0,0.0,5.4,7.21,14.7
2022-04-29,245.18,245.18,0.0,69.14,0.0,0.0,0.15,0.9,8.25,2621.0,1800.0,1681.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.7,900.0,65.9,300.0,14.0,12.0,0.0,5.4,7.3,14.8
2022-04-30,261.87,261.87,0.0,68.65,0.0,0.0,0.1,0.9,9.45,3358.0,2025.0,2072.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.82,5.47,90.18,7.06,1980.0,5190.0,0.38,12.93,31.6,9.67,5.35,90.33,7.05,1605.0,5200.0,0.31,12.93,33.2,3.1,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.4,800.0,65.7,800.0,14.0,7.0,0.0,7.4,7.89,14.85
2022-05-01,200.785,200.785,0.0,42.83,0.0,0.0,0.0,0.5,9.05,3044.0,2025.0,1900.0,1.6,63.27,47.6,36.73,58.15,31.82,41.85,7.14,29.88,9.48,5.27,90.52,6.89,2145.0,4920.0,0.44,12.93,32.4,8.53,4.48,91.47,7.07,1425.0,4950.0,0.29,12.93,33.7,2.6,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,7.4,8.16,14.99
2022-05-02,254.36,254.36,0.0,84.88,0.0,0.0,0.05,0.85,7.0,2180.0,1350.0,1285.0,1.69,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.03,5.82,89.97,6.89,2145.0,4920.0,0.44,12.93,32.4,8.89,5.0,91.11,7.07,1425.0,4950.0,0.29,12.93,33.7,2.9,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.6,800.0,66.6,300.0,14.0,12.0,0.0,8.1,8.31,15.21
2022-05-03,243.575,243.575,0.0,63.21,0.0,0.0,0.85,0.35,10.0,3633.0,2025.0,2148.0,1.69,62.87,46.15,37.13,52.14,31.94,47.86,12.96,26.32,10.61,6.39,89.39,7.1,1905.0,5100.0,0.37,12.93,34.5,9.07,4.97,90.93,7.15,1320.0,4750.0,0.28,12.93,35.6,2.88,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.6,700.0,67.4,300.0,14.0,13.0,0.0,6.1,8.63,15.38
2022-05-04,243.6,243.6,0.0,60.67,0.0,0.0,0.85,0.5,10.1,3653.0,2475.0,2246.0,1.69,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.82,6.45,89.18,7.15,2025.0,5200.0,0.39,10.55,32.9,9.41,5.26,90.59,7.2,1365.0,5150.0,0.27,12.15,34.5,3.05,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.5,800.0,65.0,700.0,14.0,7.0,0.0,7.1,8.57,15.42
2022-05-05,224.19,224.19,0.0,61.83,0.0,0.0,0.0,0.85,14.0,5413.0,3600.0,3217.0,1.68,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,9.15,4.7,90.85,7.05,1215.0,5040.0,0.24,11.05,34.9,2.73,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.8,900.0,64.9,900.0,14.0,7.0,0.0,7.6,8.38,15.6
2022-05-06,266.03,266.03,0.0,67.99,0.0,0.0,0.8,0.2,13.0,4079.0,2250.0,2861.0,1.42,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.7,800.0,65.8,800.0,14.0,7.0,0.0,7.9,8.39,15.75
2022-05-07,258.09,258.09,0.0,64.26,0.0,0.0,0.85,0.25,10.3,4609.0,3150.0,2738.0,1.68,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.0,700.0,64.8,700.0,14.0,10.0,0.0,7.1,8.4,15.78
2022-05-08,210.58,210.58,0.0,50.48,0.0,0.0,0.25,0.85,13.4,4891.0,3600.0,2882.0,1.69,70.22,51.99,29.78,59.59,32.42,40.41,13.87,28.25,10.67,5.56,89.33,7.07,1770.0,4950.0,0.36,11.55,33.5,9.66,5.14,90.34,7.1,1365.0,4890.0,0.28,11.57,34.0,2.98,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.1,8.34,15.92
2022-05-09,228.625,228.625,0.0,42.17,0.0,0.0,0.4,0.4,7.0,4086.0,2700.0,2515.0,1.64,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.1,700.0,67.8,700.0,14.0,7.0,0.0,4.3,8.24,15.89
2022-05-10,257.935,257.935,0.0,11.36,0.0,0.0,0.0,0.4,8.35,2961.0,1575.0,1985.0,1.49,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.6,800.0,67.9,100.0,14.0,12.0,0.0,6.5,8.23,15.84
2022-05-11,225.15,225.15,0.0,34.52,0.0,0.0,0.0,0.85,5.0,1424.0,900.0,1117.0,1.27,58.95,42.43,41.05,48.73,28.15,51.27,7.73,26.55,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,10.11,5.83,89.89,7.13,1170.0,5120.0,0.23,11.24,33.9,3.38,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.9,500.0,68.5,300.0,14.0,12.0,0.0,7.0,8.24,15.95
2022-05-12,262.11,262.11,0.0,36.08,0.0,0.0,0.05,0.8,8.0,2107.0,1575.0,1576.0,1.33,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.98,5.84,90.02,7.15,1935.0,5130.0,0.38,11.55,34.2,9.98,5.84,90.02,7.15,1935.0,5130.0,0.38,11.55,34.2,3.06,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.5,500.0,69.3,300.0,14.0,12.0,0.0,5.4,8.22,15.98
2022-05-13,267.065,267.065,0.0,67.88,0.0,0.0,0.8,0.75,7.45,2348.0,1350.0,1476.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.6,700.0,64.0,800.0,14.0,7.0,0.0,6.3,8.15,16.1
2022-05-14,277.975,277.975,0.0,53.64,0.0,0.0,0.3,0.4,12.15,3907.0,2475.0,2427.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,66.9,800.0,14.0,10.0,0.0,5.4,8.13,16.01
2022-05-15,284.125,284.125,0.0,54.52,0.0,0.0,0.2,0.85,7.2,2082.0,1800.0,1317.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.51,5.91,89.49,6.9,2055.0,5230.0,0.39,11.74,33.0,10.37,5.79,89.63,7.05,1395.0,5120.0,0.27,11.62,32.9,3.36,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.8,700.0,68.5,300.0,14.0,12.0,0.0,8.11,8.04,16.1
2022-05-16,246.775,246.775,0.0,54.48,0.0,0.0,0.9,0.1,11.1,3755.0,2025.0,2502.0,1.5,58.11,30.38,41.89,48.21,30.34,51.79,11.51,29.9,10.39,5.76,89.61,7.05,2580.0,5400.0,0.48,12.84,31.3,10.6,5.78,89.4,7.11,1785.0,5420.0,0.33,12.31,32.3,3.35,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.1,8.11,16.33
2022-05-17,300.84,300.84,0.0,47.31,0.0,0.0,0.4,0.55,9.0,2451.0,1350.0,1600.0,1.53,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.47,6.07,89.53,7.03,2625.0,5340.0,0.49,13.5,31.4,10.81,6.3,89.19,7.13,1845.0,5240.0,0.35,13.08,31.5,3.65,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,67.7,700.0,69.2,300.0,14.0,12.0,0.0,5.6,8.03,16.44
2022-05-18,260.925,260.925,0.0,49.78,0.0,0.0,0.85,0.1,8.3,2853.0,1575.0,1850.0,1.54,53.44,36.99,46.56,42.43,31.16,57.57,10.05,31.16,9.81,5.72,90.19,7.07,2460.0,5280.0,0.47,15.38,29.3,9.27,5.23,90.73,7.09,1635.0,4920.0,0.33,14.98,29.3,3.03,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,68.9,900.0,68.6,200.0,14.0,12.0,0.0,5.4,8.46,16.6
2022-05-19,265.56,265.56,0.0,55.41,0.0,0.0,0.9,0.05,10.15,3582.0,2250.0,2252.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,10.32,5.75,89.68,6.97,2355.0,5300.0,0.44,15.66,31.4,8.94,4.86,91.06,7.18,1680.0,5150.0,0.33,15.1,31.1,2.82,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,69.3,900.0,69.5,100.0,14.0,12.0,0.0,6.4,8.46,16.44
2022-05-20,289.765,289.765,0.0,58.97,0.0,0.0,0.05,0.9,10.0,3650.0,2250.0,2370.0,1.54,58.22,40.06,41.78,43.99,27.72,56.01,25.65,32.42,9.89,5.57,90.11,7.21,2355.0,5300.0,0.44,15.27,31.9,9.36,5.16,90.64,7.16,1620.0,5080.0,0.32,15.04,32.7,3.0,19.82,11.79,80.18,7.1,1560.0,5920.0,0.26,16.34,28.6,6.84,67.0,900.0,68.1,300.0,14.0,12.0,0.0,6.4,8.9,16.69
2022-05-21,308.885,308.885,0.0,41.88,0.0,0.0,0.1,0.85,11.0,3254.0,2025.0,2168.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,66.2,800.0,65.7,700.0,14.0,10.0,0.0,4.1,8.91,14.54
2022-05-22,236.865,236.865,0.0,43.41,0.0,0.0,0.7,0.55,5.45,2140.0,1350.0,1425.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.08,5.06,90.92,7.21,1575.0,5290.0,0.3,15.27,31.9,9.7,5.33,90.3,7.16,1425.0,5130.0,0.28,15.04,32.7,3.09,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.1,800.0,65.0,800.0,14.0,7.0,0.0,7.2,9.02,16.62
2022-05-23,229.285,229.285,0.0,52.42,0.0,0.0,0.25,0.7,8.3,2800.0,1575.0,1650.0,1.69,63.17,49.98,36.83,47.07,30.06,52.93,13.54,25.72,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,10.74,6.1,89.26,7.16,1695.0,5260.0,0.32,15.68,32.4,3.54,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,8.91,16.62
2022-05-24,283.48,283.48,0.0,38.33,0.0,0.0,0.0,0.45,9.3,3149.0,1800.0,2098.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,9.04,4.94,90.96,7.11,1290.0,5310.0,0.24,15.88,32.9,7.62,4.49,92.38,7.14,1125.0,5230.0,0.22,15.7,32.6,2.6,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,64.6,800.0,65.5,100.0,14.0,12.0,0.0,6.1,9.45,16.65
2022-05-25,243.17,243.17,0.0,43.19,0.0,80.0,0.0,0.65,5.15,1469.0,900.0,950.0,1.54,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.3,900.0,65.6,200.0,14.0,12.0,0.0,5.1,9.3,15.8
2022-05-26,249.415,249.415,0.0,35.33,0.0,0.0,0.5,0.15,5.3,1610.0,675.0,1050.0,1.53,63.69,47.82,36.31,50.98,32.18,49.02,9.89,27.92,7.01,4.28,92.99,7.04,2655.0,5610.0,0.47,15.7,31.9,5.91,3.23,94.09,7.2,1125.0,5240.0,0.21,15.46,32.3,1.87,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.8,800.0,65.2,800.0,14.0,7.0,0.0,6.8,9.74,15.84
2022-05-27,213.625,213.625,0.0,26.46,0.0,50.0,0.0,0.3,5.3,1300.0,675.0,851.0,1.52,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,63.2,600.0,64.2,300.0,14.0,12.0,0.0,5.4,9.05,15.05
2022-05-28,245.68,245.68,0.0,0.0,0.0,0.0,0.0,0.2,4.0,1143.0,900.0,752.0,1.52,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,63.1,100.0,14.0,10.0,0.0,5.4,9.73,14.54
2022-05-29,161.825,161.825,0.0,39.07,0.0,0.0,0.0,0.8,1.3,271.0,225.0,169.0,1.6,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.5,9.78,15.69
2022-05-30,134.42,134.42,0.0,41.72,0.0,0.0,0.0,0.5,6.1,2312.0,1575.0,1500.0,1.54,54.57,38.74,45.43,59.9,38.86,40.1,17.26,32.1,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.4,9.81,16.05
2022-05-31,227.76,227.76,0.0,12.4,0.0,0.0,0.0,0.8,2.0,707.0,450.0,443.0,1.59,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,62.5,1800.0,62.4,1800.0,14.0,7.0,0.0,5.4,9.9,16.25
2022-06-01,233.9,233.9,0.0,20.95,0.0,0.0,0.0,0.4,5.0,1208.0,675.0,875.0,1.38,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.7,9.79,16.37
2022-06-02,238.08,238.08,0.0,21.04,0.0,0.0,0.0,0.2,4.0,1564.0,1125.0,980.0,1.59,59.89,44.26,40.11,49.9,30.2,50.1,8.88,29.03,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.7,9.7,16.5
2022-06-03,224.155,224.155,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,2.5,9.95,16.55
2022-06-04,168.135,168.135,0.0,0.0,0.0,0.0,0.0,0.2,5.2,1335.0,675.0,840.0,1.58,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.5,10.02,16.53
2022-06-05,209.48,209.48,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.3,10.04,16.51
2022-06-06,245.965,245.965,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,6.1,10.01,14.54
2022-06-07,233.315,233.315,0.0,0.0,0.0,0.0,0.0,0.2,6.15,1749.0,1125.0,1166.0,1.5,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.625,3.9,92.36500000000001,7.05,1793.0,5190.0,0.34,12.93,30.5,2.26,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,4.8,8.62,14.54
2022-06-08,221.01,221.01,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,53.364999999999995,40.09,46.635000000000005,52.535,29.585,47.465,15.98,16.47,8.55,4.81,91.45,6.95,2280.0,5134.0,0.45,12.93,30.3,7.49,4.08,92.51,7.04,1316.0,5370.0,0.25,14.79,31.5,2.37,8.465,4.13,91.535,7.14,1894.0,5424.0,0.34,12.06,30.0,2.36,65.0,500.0,65.8,300.0,14.0,10.0,0.0,5.0,8.62,14.54
